#8636,No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PS,2000,Sports,Konami Digital Entertainment,0,0,0.14,0.01,0.15
#8637,Brain Boost: Beta Wave,DS,2005,Puzzle,505 Games,0.14,0,0,0.01,0.15
#8638,Power Pro Kun Pocket 9,DS,2006,Sports,Konami Digital Entertainment,0,0,0.15,0,0.15
#8639,Rubik's World,Wii,2008,Puzzle,Game Factory,0.13,0.01,0,0.01,0.15
#8640,Gallop & Ride!,Wii,2008,Sports,THQ,0.14,0,0,0.01,0.15
#8641,Shenmue II,DC,2001,Adventure,Sega,0,0,0.15,0,0.15
#8642,Major League Baseball 2K8,PS2,2008,Sports,Bethesda Softworks,0.07,0.06,0,0.02,0.15
#8643,Capcom Classics Collection,XB,2005,Misc,Capcom,0.11,0.03,0,0.01,0.15
#8644,Fugitive Hunter: War on Terror,PS2,2003,Shooter,Play It,0.07,0.06,0,0.02,0.15
#8645,The Incredible Hulk: Ultimate Destruction,GC,2005,Action,Vivendi Games,0.11,0.03,0,0,0.15
#8646,Prince of Persia: The Two Thrones,GC,2005,Action,Ubisoft,0.11,0.03,0,0,0.15
#8647,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,PSP,2011,Adventure,Banpresto,0,0,0.15,0,0.15
#8648,Baseball Blast!,Wii,2009,Sports,Take-Two Interactive,0.14,0,0,0.01,0.15
#8649,Pac-Man World 3,XB,2005,Platform,Namco Bandai Games,0.11,0.04,0,0.01,0.15
#8650,The Walking Dead: Season Two,PSV,2014,Adventure,Telltale Games,0.1,0,0.01,0.03,0.15
#8651,Harvest Moon: Hero of Leaf Valley,PSP,2009,Simulation,Rising Star Games,0.07,0.02,0.05,0.02,0.15
#8652,Phantasy Star Online Episode I & II,XB,2003,Role-Playing,Sega,0.11,0.03,0,0.01,0.15
#8653,F1 2012,PC,2012,Racing,Codemasters,0.01,0.11,0,0.03,0.15
#8654,Rayman Raving Rabbids,DS,2007,Misc,Ubisoft,0.13,0.01,0,0.01,0.15
#8655,Kung-Fu: High Impact,X360,2011,Action,Black Bean Games,0.08,0.06,0,0.01,0.15
#8656,SNK Arcade Classics Vol. 1,PSP,2008,Misc,Ignition Entertainment,0.13,0,0.01,0.01,0.15
#8657,Darkstalkers Chronicle: The Chaos Tower,PSP,2004,Fighting,Capcom,0.13,0,0,0.01,0.15
#8658,NHL 2K10,X360,2009,Sports,Take-Two Interactive,0.11,0.02,0,0.01,0.15
#8659,Batman Begins,GC,2005,Action,Electronic Arts,0.11,0.03,0,0,0.15
#8661,Yakuza: Ishin,PS4,2014,Action,Sega,0,0,0.15,0,0.15
#8662,F1 2011,PSV,2011,Racing,Codemasters,0.03,0.08,0.01,0.03,0.15
#8663,Disney's Donald Duck: Goin' Quackers,PS,2000,Platform,Ubisoft,0.08,0.06,0,0.01,0.15
#8664,Mobile Suit Gundam: Perfect One Year War,PS,1997,Strategy,Namco Bandai Games,0,0,0.14,0.01,0.15
#8665,Galerians,PS,1999,Adventure,Crave Entertainment,0.08,0.06,0,0.01,0.15
#8666,Crash: Twinsanity,XB,2004,Platform,Vivendi Games,0.11,0.03,0,0.01,0.15
#8667,DrumMania,PS2,2000,Simulation,Konami Digital Entertainment,0,0,0.15,0,0.15
#8668,Yu-Gi-Oh! Nightmare Troubadour (US sales),DS,2005,Action,Konami Digital Entertainment,0.15,0,0,0,0.15
#8669,Code:Realize - Sousei no Himegimi,PSV,2014,Adventure,Idea Factory,0.09,0,0.03,0.03,0.15
#8670,Hoppechan: Tsukutte! Asonde! Punipuni Town!!,3DS,2013,Action,Nippon Columbia,0,0,0.15,0,0.15
#8671,Deus Ex: Mankind Divided,XOne,2016,Role-Playing,Square Enix,0.08,0.06,0,0.01,0.15
#8672,Arena Football,XB,2006,Sports,Electronic Arts,0.11,0.03,0,0.01,0.15
#8673,Tamagotchi no Narikiri Channel,DS,2009,Role-Playing,Namco Bandai Games,0,0,0.15,0,0.15
#8674,Power Pro Kun Pocket 1+2,GBA,2004,Sports,Konami Digital Entertainment,0,0,0.14,0,0.15
#8675,Rayman Origins,3DS,2012,Platform,Ubisoft,0.06,0.08,0,0.01,0.15
#8676,Thor: God of Thunder,X360,2011,Action,Sega,0.09,0.04,0,0.01,0.15
#8677,Medal of Honor: Infiltrator,GBA,2003,Shooter,Electronic Arts,0.11,0.04,0,0,0.15
#8678,Risen 2: Dark Waters,X360,2012,Role-Playing,Deep Silver,0.05,0.08,0,0.01,0.15
#8679,Blazing Dragons,PS,1996,Adventure,Crystal Dynamics,0.08,0.06,0,0.01,0.15
#8680,Geometry Wars: Galaxies,DS,2007,Shooter,Vivendi Games,0.13,0,0,0.01,0.15
#8681,Super Monkey Ball Deluxe,XB,2005,Misc,Sega,0.11,0.03,0,0.01,0.15
#8682,Shin Megami Tensei: Devil Summoner - Soul Hackers,PS,1999,Role-Playing,Atlus,0,0,0.14,0.01,0.15
#8683,Shin Chan: ¡Aventuras de Cine!,DS,2008,Platform,505 Games,0,0,0.15,0,0.15
#8684,Alien: Isolation,PC,2014,Shooter,Sega,0,0.13,0,0.01,0.15
#8685,High Velocity Bowling,PS3,2010,Sports,Sony Computer Entertainment,0.13,0,0,0.01,0.15
#8686,Tamagotchi Collection,DS,2011,Misc,Namco Bandai Games,0,0,0.15,0,0.15
#8687,Pac-Man Party 3D,3DS,2011,Misc,Namco Bandai Games,0.09,0.04,0,0.01,0.15
#8688,"NewU Fitness First Mind Body, Yoga & Pilates Workout",Wii,2010,Sports,Black Bean Games,0.12,0.02,0,0.01,0.15
#8689,Backyard Sports: Sandlot Sluggers,DS,2010,Sports,Atari,0.14,0,0,0.01,0.15
#8690,Turbo Prop Racing,PS,1997,Racing,Sony Computer Entertainment,0.08,0.06,0,0.01,0.15
#8691,Barbie Superpack: Secret Agent / Groovy Games,GBA,2005,Misc,Vivendi Games,0.1,0.04,0,0,0.15
#8692,Tom Clancy's Ghost Recon,GC,2003,Shooter,Ubisoft,0.11,0.03,0,0,0.15
#8693,Dance Dance Revolution (North America),PS,2001,Simulation,Konami Digital Entertainment,0.08,0.06,0,0.01,0.15
#8695,Mad Dash Racing,XB,2001,Racing,Eidos Interactive,0.11,0.03,0,0.01,0.15
#8697,Summon Night 5,PSP,2013,Role-Playing,Namco Bandai Games,0,0,0.15,0,0.15
#8698,MotoGP 2: Ultimate Racing Technology,PS2,2001,Racing,Sony Computer Entertainment,0.07,0.06,0,0.02,0.15
#8699,Black * Rock Shooter: The Game,PSP,2011,Role-Playing,Unknown,0,0,0.15,0,0.15
#8700,Travel Games For Dummies,DS,2008,Misc,Electronic Arts,0.13,0,0,0.01,0.15
#8701,BMX XXX,PS2,2002,Sports,Acclaim Entertainment,0.07,0.06,0,0.02,0.15
#8702,SafeCracker: The Ultimate Puzzle Adventure,DS,2009,Puzzle,The Adventure Company,0.07,0.06,0,0.01,0.15
#8703,Tiger Woods PGA Tour,DS,2004,Sports,Electronic Arts,0.13,0,0,0.01,0.15
#8704,Dragon Ball Z: Idainaru Dragon Ball Densetsu,SAT,1995,Fighting,Namco Bandai Games,0,0,0.15,0,0.15
#8705,Sonic Advance & Sonic Pinball Party Combo Pack,GBA,2005,Misc,Sega,0.1,0.04,0,0,0.15
#8706,Boktai: The Sun is in Your Hand,GBA,2003,Role-Playing,Konami Digital Entertainment,0.1,0.04,0,0,0.15
#8707,Cars: Mater-National Championship,X360,2007,Racing,THQ,0.13,0,0,0.01,0.15
#8708,Making History: The Great War,Wii,2010,Strategy,Namco Bandai Games,0,0,0.15,0,0.15
#8709,Drawn to Life Collection,DS,2010,Misc,THQ,0.14,0,0,0.01,0.15
#8710,Guilty Gear X2 #Reload,XB,2004,Fighting,Zoo Digital Publishing,0.11,0.03,0,0.01,0.15
#8711,Wizardry VII: Gadeia no Houshu,PS,1995,Role-Playing,Sony Computer Entertainment,0,0,0.14,0.01,0.15
#8712,Dynasty Warriors 8: Xtreme Legends,PSV,2013,Action,Tecmo Koei,0.04,0.03,0.05,0.02,0.15
#8714,Elf: The Movie,GBA,2004,Action,Crave Entertainment,0.1,0.04,0,0,0.15
#8715,Metal Slug 7,DS,2008,Shooter,Ignition Entertainment,0.13,0,0.01,0.01,0.15
#8716,MLB SlugFest 20-03,GC,2002,Sports,Midway Games,0.11,0.03,0,0,0.15
#8717,Tamagotchi no Appare! Niji Venture,DS,2007,Role-Playing,Namco Bandai Games,0,0,0.14,0,0.14
#8718,Grabbed by the Ghoulies,XB,2003,Action,Microsoft Game Studios,0.11,0.03,0,0.01,0.14
#8719,Ys: The Oath in Felghana,PSP,2010,Role-Playing,Falcom Corporation,0.09,0,0.04,0.01,0.14
#8720,Shadow Hearts: From The New World,PS2,2005,Role-Playing,Ghostlight,0.07,0.06,0,0.02,0.14
#8721,Mega Man Powered Up,PSP,2006,Platform,Capcom,0.12,0.01,0,0.02,0.14
#8722,CSI: 3 Dimensions of Murder,PS2,2007,Adventure,Ubisoft,0.07,0.06,0,0.02,0.14
#8723,Barbarian,PS2,2002,Fighting,Titus,0.07,0.06,0,0.02,0.14
#8724,QuickSpot,DS,2006,Misc,Namco Bandai Games,0.02,0,0.13,0,0.14
#8725,Deception IV: Blood Ties,PSV,2014,Action,Tecmo Koei,0.03,0.03,0.07,0.02,0.14
#8726,Tennis no Oji-Sama: Aim at The Victory!,GBA,2002,Sports,Konami Digital Entertainment,0,0,0.14,0,0.14
#8727,L.A. Rush,XB,2005,Racing,Midway Games,0.11,0.03,0,0.01,0.14
#8728,"Lunar 2: Eternal Blue(sales, but wrong system)",GEN,1994,Role-Playing,Game Arts,0,0,0.14,0,0.14
#8729,Where the Wild Things Are,DS,2009,Platform,Warner Bros. Interactive Entertainment,0.13,0,0,0.01,0.14
#8730,Pipe Dreams 3D,PS,2001,Puzzle,Empire Interactive,0.08,0.05,0,0.01,0.14
#8731,Derby Stallion Gold,3DS,2014,Sports,Kadokawa Shoten,0,0,0.14,0,0.14
#8732,Adventure Time: Explore the Dungeon Because I Don't Know!,3DS,2013,Action,D3Publisher,0.1,0.03,0,0.01,0.14
#8733,Lost Dimension,PSV,2014,Role-Playing,Nippon Ichi Software,0.07,0.03,0.02,0.03,0.14
#8734,Fox Sports Golf '99,PS,1997,Sports,Gremlin Interactive Ltd,0.08,0.05,0,0.01,0.14
#8736,Power Rangers: Super Legends,PS2,2007,Action,Disney Interactive Studios,0.07,0.06,0,0.02,0.14
#8737,Sakura Wars GB,GB,2000,Adventure,Media Factory,0,0,0.14,0,0.14
#8738,Shining Force CD,SCD,1994,Strategy,Sega,0,0,0.14,0,0.14
#8739,Rayman 3,GBA,2003,Platform,Ubisoft,0.1,0.04,0,0,0.14
#8740,Fatal Frame,PS2,2001,Action,Wanadoo,0.07,0.06,0,0.02,0.14
#8741,The Fifth Element,PS,1998,Action,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
#8742,Kung Fu Panda 2,Wii,2011,Action,THQ,0.08,0.05,0,0.01,0.14
#8743,Fast Food Panic,DS,2010,Simulation,Nobilis,0.13,0,0,0.01,0.14
#8744,Diner Dash: Flo on the Go,DS,2009,Puzzle,Zoo Games,0.13,0,0,0.01,0.14
#8745,Adrenalin Misfits,X360,2010,Racing,Konami Digital Entertainment,0.12,0.02,0,0.01,0.14
#8746,Okaeri! Chibi-Robo! Happy Richie Oosouji,DS,2009,Adventure,Nintendo,0,0,0.14,0,0.14
#8747,Wild ARMs 4,PS2,2005,Role-Playing,505 Games,0.07,0.06,0,0.02,0.14
#8748,Haunted House,Wii,2010,Action,Atari,0.13,0,0,0.01,0.14
#8749,Ratatouille,GC,2007,Action,THQ,0.11,0.03,0,0,0.14
#8750,G.I. Joe: The Rise of Cobra,PS2,2009,Action,Electronic Arts,0.11,0,0,0.03,0.14
#8751,Casper: Spirit Dimensions,PS2,2001,Platform,TDK Mediactive,0.07,0.05,0,0.02,0.14
#8752,Super Robot Taisen OG Saga: Endless Frontier (JP sales),DS,2008,Role-Playing,Namco Bandai Games,0,0,0.14,0,0.14
#8753,Sengoku Musou 3 Empires,PS3,2011,Action,Tecmo Koei,0,0,0.14,0,0.14
#8754,Dream Pinball 3D,Wii,2008,Misc,SouthPeak Games,0.1,0.03,0,0.01,0.14
#8755,Thunder Truck Rally,PS,1997,Racing,Psygnosis,0.08,0.05,0,0.01,0.14
#8756,Dishonored,XOne,2015,Action,Bethesda Softworks,0.08,0.05,0,0.01,0.14
#8757,Klonoa: Empire of Dreams,GBA,2001,Platform,Infogrames,0.1,0.04,0,0,0.14
#8758,G.I. Joe: The Rise of Cobra,PSP,2009,Action,Electronic Arts,0.11,0.02,0,0.02,0.14
#8759,Dragon Age: Origins - Ultimate Edition,PC,2010,Role-Playing,Electronic Arts,0,0.12,0,0.02,0.14
#8760,Balloon Pop,DS,2009,Puzzle,UFO Interactive,0.13,0,0,0.01,0.14
#8761,Disney Infinity 2.0: Marvel Super Heroes,PSV,2015,Action,Disney Interactive Studios,0,0.11,0,0.03,0.14
#8762,Iron & Blood,PS,1996,Fighting,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
#8763,Asphalt: Urban GT 2,DS,2006,Racing,Ubisoft,0.09,0.04,0,0.01,0.14
#8764,Pinball Hall of Fame: The Gottlieb Collection,Wii,2006,Misc,System 3 Arcade Software,0.13,0,0,0.01,0.14
#8765,Second Sight,PS2,2004,Adventure,Codemasters,0.07,0.05,0,0.02,0.14
#8767,Monster House,PS2,2006,Adventure,THQ,0.07,0.05,0,0.02,0.14
#8768,Phantom Brave,PS2,2004,Role-Playing,Tecmo Koei,0.07,0.05,0,0.02,0.14
#8769,Just Cause,X360,2006,Action,Eidos Interactive,0.1,0.03,0.01,0.01,0.14
#8770,ArmA II,PC,2009,Shooter,505 Games,0,0.12,0,0.03,0.14
#8771,Championship Motocross 2001 featuring Ricky Carmichael,PS,2001,Racing,THQ,0.08,0.05,0,0.01,0.14
#8772,Kenka Banchou 5: Otoko no Housoku,PSP,2011,Action,Spike,0,0,0.14,0,0.14
#8773,Legend of the Guardians: The Owls of Ga'Hoole,DS,2010,Action,Warner Bros. Interactive Entertainment,0.11,0.02,0,0.01,0.14
#8774,Doshin the Giant,GC,2002,Simulation,Nintendo,0,0,0.14,0,0.14
#8776,Star Ocean: Blue Sphere,GB,2001,Role-Playing,Enix Corporation,0,0,0.14,0,0.14
#8777,Mojo!,PS2,2003,Puzzle,Mindscape,0.07,0.05,0,0.02,0.14
#8778,Destroy All Humans! Big Willy Unleashed,Wii,2008,Action,THQ,0.13,0,0,0.01,0.14
#8779,Age of Empires: Collector's Edition,PC,2000,Strategy,Ubisoft,0.02,0.1,0,0.02,0.14
#8780,Ford Racing Off Road,PSP,2008,Racing,Xplosiv,0.05,0.08,0,0.02,0.14
#8781,Kamen Rider Ryuki,PS,2002,Action,Namco Bandai Games,0,0,0.13,0.01,0.14
#8782,Front Mission Alternative,PS,1997,Strategy,SquareSoft,0,0,0.13,0.01,0.14
#8783,World Championship Poker: Howard Lederer - All In,PSP,2006,Misc,505 Games,0.13,0,0,0.01,0.14
#8784,FIFA Soccer 2005,GC,2004,Sports,Electronic Arts,0.11,0.03,0,0,0.14
#8785,Cave Story 3D,3DS,2011,Platform,Nippon Ichi Software,0.09,0.03,0.01,0.01,0.14
#8786,The Orange Box,PC,2007,Shooter,Electronic Arts,0,0.11,0,0.03,0.14
#8787,Super Dodgeball Brawlers,DS,2008,Sports,Arc System Works,0.13,0,0,0.01,0.14
#8788,Victorious Boxers: Revolution,Wii,2007,Fighting,Ubisoft,0.07,0,0.06,0.01,0.14
#8789,Record of Agarest War 2,PS3,2010,Role-Playing,Compile Heart,0.09,0,0.04,0.01,0.14
#8790,SBK 2011: FIM Superbike World Championship,PS3,2011,Racing,Black Bean Games,0.01,0.1,0,0.03,0.14
#8791,Power Stone,DC,1998,Fighting,Eidos Interactive,0,0,0.14,0,0.14
#8792,Jonny Moseley Mad Trix,PS2,2001,Sports,3DO,0.07,0.05,0,0.02,0.14
#8793,Monster Lab,DS,2008,Role-Playing,Eidos Interactive,0.12,0.01,0,0.01,0.14
#8794,Uta no * Prince-Sama: Repeat,PSP,2011,Adventure,Broccoli,0,0,0.14,0,0.14
#8795,Senran Kagura Burst: Guren no Sh?jo-tachi,3DS,2012,Action,Marvelous Entertainment,0,0,0.14,0,0.14
#8796,MTV Music Generator 3: This Is the Remix,PS2,2004,Misc,Codemasters,0.07,0.05,0,0.02,0.14
#8797,Cake Mania 3,DS,2009,Simulation,Majesco Entertainment,0.13,0,0,0.01,0.14
#8798,.hack//Link,PSP,2010,Role-Playing,Namco Bandai Games,0,0,0.14,0,0.14
#8799,Terminator 3: Rise of the Machines,XB,2003,Action,Atari,0.11,0.03,0,0.01,0.14
#8800,Star Wars: Knights of the Old Republic,PC,2003,Role-Playing,LucasArts,0.01,0.1,0,0.02,0.14
#8801,SSX On Tour,XB,2005,Sports,Electronic Arts,0.11,0.03,0,0.01,0.14
#8802,NCAA College Basketball 2K3,XB,2002,Sports,Sega,0.11,0.03,0,0.01,0.14
#8803,Class of Heroes,PSP,2008,Role-Playing,Acquire,0.06,0,0.08,0.01,0.14
#8804,Yogi Bear: The Video Game,DS,2010,Action,D3Publisher,0.1,0.03,0,0.01,0.14
#8805,The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,2004,Role-Playing,Namco Bandai Games,0.03,0,0.11,0,0.14
#8806,Cranium Kabookii,Wii,2007,Misc,Ubisoft,0.13,0,0,0.01,0.14
#8807,Hero's Saga Laevatein Tactics,DS,2008,Role-Playing,GungHo,0.13,0,0,0.01,0.14
#8809,Gundam Breaker 2,PS3,2014,Action,Namco Bandai Games,0,0,0.14,0,0.14
#8810,TRINITY: Souls of Zill O'll,PS3,2010,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.02,0.14
#8811,Mary-Kate and Ashley: Winners Circle,PS,2001,Action,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
#8812,PaRappa The Rapper 2,PS2,2001,Misc,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14
#8813,Hexyz Force,PSP,2009,Role-Playing,Atlus,0.07,0,0.06,0.01,0.14
#8814,OutRun 2,XB,2004,Racing,Sega,0.11,0.03,0,0.01,0.14
#8815,Okami,PS3,2012,Action,Capcom,0,0,0.14,0,0.14
#8816,Marvel vs. Capcom 2: New Age of Heroes,DC,2000,Fighting,Virgin Interactive,0,0,0.14,0,0.14
#8817,Hitman: Blood Money,XB,2006,Action,Eidos Interactive,0.11,0.03,0,0.01,0.14
#8818,Soukaigi,PS,1998,Role-Playing,SquareSoft,0,0,0.13,0.01,0.14
#8819,Naruto Shippuden: Ninja Destiny 3,DS,2006,Fighting,D3Publisher,0,0.01,0.13,0,0.14
#8820,Xevious 3D/G+,PS,1997,Shooter,Sony Computer Entertainment,0.01,0.01,0.11,0.01,0.14
#8821,Pipe Mania,PS2,2008,Puzzle,Empire Interactive,0.07,0.05,0,0.02,0.14
#8822,Gretzky NHL 06,PSP,2005,Sports,Sony Computer Entertainment,0.13,0,0,0.01,0.14
#8823,Shonen Jump's Shaman King: Master of Spirits,GBA,2004,Role-Playing,Konami Digital Entertainment,0.1,0.04,0,0,0.14
#8824,PANGYA: Fantasy Golf,PSP,2009,Sports,Takara Tomy,0.09,0,0.04,0.01,0.14
#8825,NFL Blitz 20-03,XB,2002,Sports,Midway Games,0.11,0.03,0,0.01,0.14
#8826,Sumikko Gurashi: Omise Hajimerundesu,3DS,2015,Action,Nippon Columbia,0,0,0.14,0,0.14
#8827,Pirates: The Legend of Black Kat,PS2,2002,Adventure,Electronic Arts,0.07,0.05,0,0.02,0.14
#8828,Fur Fighters: Viggo's Revenge,PS2,2001,Action,Acclaim Entertainment,0.07,0.05,0,0.02,0.14
#8829,Yu-Gi-Oh! Monster Capture GB,GB,2000,Role-Playing,Konami Digital Entertainment,0,0,0.14,0,0.14
#8830,Risen,PC,2009,Role-Playing,Deep Silver,0,0.11,0,0.03,0.14
#8831,Top Spin 3,DS,2008,Action,D3Publisher,0.11,0.02,0,0.01,0.14
#8832,Zapper: One Wicked Cricket!,GBA,2002,Platform,Infogrames,0.1,0.04,0,0,0.14
#8833,The Da Vinci Code,PS2,2006,Action,Take-Two Interactive,0.07,0.05,0,0.02,0.14
#8834,Watch Dogs,WiiU,2014,Action,Ubisoft,0.08,0.05,0,0.01,0.14
#8835,Mr. Driller: Drill Spirits,DS,2004,Puzzle,Nintendo,0.08,0,0.05,0.01,0.14
#8836,Arctic Tale,DS,2007,Adventure,Zoo Digital Publishing,0.13,0,0,0.01,0.14
#8837,Scooby-Doo! Night of 100 Frights,XB,2003,Platform,THQ,0.11,0.03,0,0.01,0.14
#8838,MX vs. ATV Reflex,DS,2009,Racing,THQ,0.13,0,0,0.01,0.14
#8839,Anno 1701: Dawn of Discovery,DS,2007,Simulation,Touchstone,0.07,0.06,0,0.02,0.14
#8840,Chicken Shoot,DS,2007,Action,Zoo Digital Publishing,0.13,0,0,0.01,0.14
#8841,Dead to Rights,GC,2002,Shooter,Electronic Arts,0.11,0.03,0,0,0.14
#8842,Sphinx and the Cursed Mummy,GC,2003,Action,THQ,0.11,0.03,0,0,0.14
#8844,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,PS,1998,Adventure,Sunsoft,0.08,0.05,0,0.01,0.14
#8845,Naruto RPG 2: Chidori vs Rasengan,DS,2005,Role-Playing,Tomy Corporation,0,0,0.14,0,0.14
#8846,Destruction Derby Raw,PS,2000,Racing,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
#8847,Project V6,PS,1998,Strategy,General Entertainment,0,0,0.13,0.01,0.14
#8848,Farming Simulator 2012,3DS,2012,Action,Excalibur Publishing,0,0.12,0,0.02,0.14
#8849,NFL Head Coach 09,PS3,2008,Sports,Electronic Arts,0.13,0,0,0.01,0.14
#8850,World Tour Soccer 2003,PS2,2002,Sports,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14
#8851,Akiba's Trip,PSP,2011,Adventure,Acquire,0,0,0.14,0,0.14
#8852,Bravo Air Race,PS,1997,Racing,THQ,0.08,0.05,0,0.01,0.14
#8853,Onimusha Essentials,PS2,2008,Action,Capcom,0.07,0.05,0,0.02,0.14
#8854,Blazing Angels 2: Secret Missions of WWII,X360,2007,Simulation,Ubisoft,0.11,0.02,0,0.01,0.14
#8855,Gundam: The Battle Master,PS,1997,Fighting,Namco Bandai Games,0,0,0.13,0.01,0.14
#8856,Spyro: A Hero's Tail,XB,2004,Platform,Vivendi Games,0.11,0.03,0,0.01,0.14
#8857,¡Shin Chan Flipa en colores!,DS,2007,Platform,505 Games,0,0,0.14,0,0.14
#8858,Just Cause 3,PC,2015,Action,Square Enix,0.03,0.11,0,0.01,0.14
#8859,Eternal Poison,PS2,2008,Role-Playing,Banpresto,0.07,0.05,0,0.02,0.14
#8860,Lord of the Rings: Tactics,PSP,2005,Strategy,Electronic Arts,0.11,0.02,0,0.02,0.14
#8861,X-Blades,X360,2009,Action,SouthPeak Games,0.1,0.02,0.02,0.01,0.14
#8862,Gretzky NHL 06,PS2,2005,Sports,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14
#8863,Gungrave: Overdose,PS2,2004,Shooter,Play It,0.07,0.05,0,0.02,0.14
#8864,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,2011,Strategy,Namco Bandai Games,0,0,0.14,0,0.14
#8866,Your Shape: Fitness Evolved 2013,WiiU,2012,Action,Ubisoft,0.06,0.07,0,0.01,0.14
#8867,My Fitness Coach: Club,PS3,2011,Sports,Ubisoft,0,0.1,0,0.04,0.14
#8868,NBA ShootOut 2002,PS,2001,Sports,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
#8869,SingStar Vol. 3,PS3,2008,Misc,Sony Computer Entertainment,0,0.11,0,0.03,0.14
#8870,The Granstream Saga,PS,1997,Role-Playing,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
#8871,Scene It? Bright Lights! Big Screen!,Wii,2009,Misc,Warner Bros. Interactive Entertainment,0.13,0,0,0.01,0.14
#8872,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,2007,Role-Playing,Nippon Ichi Software,0,0,0.13,0,0.14
#8873,Micro Machines 64 Turbo,N64,1999,Racing,Codemasters,0.11,0.03,0,0,0.14
#8874,Bassmasters 2000,N64,1999,Sports,THQ,0.11,0.03,0,0,0.14
#8875,Baldur's Gate: Dark Alliance,GC,2002,Role-Playing,Virgin Interactive,0.11,0.03,0,0,0.14
#8876,Bio FREAKS,N64,1998,Action,GT Interactive,0.11,0.03,0,0,0.14
#8877,Eternal Eyes,PS,1999,Role-Playing,Sunsoft,0.08,0.05,0,0.01,0.14
#8878,Injustice: Gods Among Us,PSV,2013,Fighting,Warner Bros. Interactive Entertainment,0.11,0.01,0,0.02,0.14
#8879,Fate/Unlimited Codes,PS2,2008,Fighting,Capcom,0,0,0.14,0,0.14
#8880,Atari's Greatest Hits: Volume 1,DS,2010,Misc,Atari,0.13,0,0,0.01,0.14
#8881,The Operative: No One Lives Forever,PS2,2002,Shooter,Electronic Arts,0.07,0.05,0,0.02,0.14
#8882,International Cricket 2010,X360,2010,Sports,Codemasters,0,0.12,0,0.02,0.14
#8883,Epidemic,PS,1995,Shooter,Sony Computer Entertainment,0.02,0.01,0.1,0.01,0.14
#8884,Monster House,GC,2006,Adventure,THQ,0.11,0.03,0,0,0.14
#8885,Dead or Alive 2,DC,2000,Fighting,Acclaim Entertainment,0,0,0.14,0,0.14
#8886,Buck Fever,Wii,2009,Sports,Destineer,0.13,0,0,0.01,0.14
#8887,NCAA Basketball Final Four 97,PS,1997,Sports,Mindscape,0.08,0.05,0,0.01,0.14
#8888,Ecco the Dolphin: Defender of the Future,PS2,2002,Adventure,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14
#8889,Heroes over Europe,X360,2009,Simulation,Ubisoft,0.1,0.03,0,0.01,0.14
#8890,The Bombing Islands,PS,1997,Platform,Kemco,0.08,0.05,0,0.01,0.14
#8891,Earth Defense Force 2: Invaders from Planet Space,PSP,2011,Action,D3Publisher,0,0,0.14,0,0.14
#8893,Robots,DS,2005,Action,Vivendi Games,0.12,0.01,0,0.01,0.14
#8894,Gyakuten Saiban 2,GBA,2002,Action,Capcom,0,0,0.14,0,0.14
#8895,Godzilla: Save the Earth,XB,2004,Fighting,Atari,0.1,0.03,0,0,0.14
#8897,Eragon,X360,2006,Action,Vivendi Games,0.12,0.01,0,0.01,0.14
#8898,Micro Machines,PS2,2002,Racing,Atari,0.07,0.05,0,0.02,0.14
#8899,Detective Barbie: The Mystery Cruise,PS,1999,Adventure,Mattel Interactive,0.08,0.05,0,0.01,0.14
#8900,Jim Henson's the Muppets: On With the Show!,GBA,2003,Action,TDK Mediactive,0.1,0.04,0,0,0.14
#8901,Desire,SAT,1997,Adventure,Imadio,0,0,0.14,0,0.14
#8902,Valhalla Knights: Eldar Saga,Wii,2009,Role-Playing,Rising Star Games,0.1,0.01,0.01,0.01,0.14
#8903,Lips: I Love The 80s,X360,2010,Misc,Microsoft Game Studios,0,0.12,0,0.02,0.14
#8904,Monster Hunter Diary: Poka Poka Airou Village DX,3DS,2015,Action,Capcom,0,0,0.14,0,0.14
#8905,Frank Thomas Big Hurt Baseball,PS,1996,Sports,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
#8906,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,2005,Platform,Disney Interactive Studios,0.1,0.04,0,0,0.14
#8907,Power Pro Kun Pocket 8,DS,2005,Sports,Konami Digital Entertainment,0,0,0.14,0,0.14
#8908,Sid Meier's Pirates!,XB,2005,Strategy,Take-Two Interactive,0.11,0.03,0,0.01,0.14
